"respondent_id","gender","age","brand1","brand2","brand3","brand4","brand5","brand6","brand7","brand8","brand9","brand10"
9430,,39,"Opel","Chrysler",,,,,,,,
9431,"Male",32,"Audi","Dodge","Fiat","VW",,,,,,
9432,"Male",53,"Audi",,,,,,,,,
9433,"Male",36,"VW","Audi","Dodge",,,,,,,
9434,"Female",19,"Volvo","Honda","Hyundai","Toyota","Peugeot","Opel","Dodge","Audi",,
9435,"Female",54,"Hyundai","Peugeot","VW","Renault","Lexus","Volvo","Mercedes",,,
9436,"Male",,"VW","Dodge","Volvo",,,,,,,
9437,"Male",43,"Lexus","Honda","Opel",,,,,,,
9438,"Male",30,"Chrysler","Volvo","Porsche","BMW","Dodge",,,,,
9439,"Male",40,"Daewoo","VW","Peugeot","Dodge",,,,,,
9440,"Male",48,"Lexus","VW","Toyota","Peugeot",,,,,,
9441,"Female",47,"VW","Volvo",,,,,,,,
9442,"Female",36,"Renault","VW",,,,,,,,
9443,"Male",45,"Chrysler","Ford","Lexus","VW",,,,,,
9444,"Male",55,"Volvo","Fiat","BMW","Renault",,,,,,
9445,"Male",49,"Dodge","Peugeot","Opel",,,,,,,
9446,"Male",59,"Fiat","VW","Hyundai","Porsche",,,,,,
9447,"Male",55,"Chrysler","VW","Dodge",,,,,,,
9448,"Female",41,"Dodge","Daewoo","Peugeot","Hyundai","BMW",,,,,
9449,"Male",48,"Opel","BMW",,,,,,,,
9450,"Male",53,"Audi","VW","Lexus","Fiat",,,,,,
9451,"Male",27,"Hyundai","Porsche",,,,,,,,
9452,"Female",41,"Opel","VW","Volvo",,,,,,,
9453,"Male",34,"Daewoo","Mercedes","Toyota","BMW","Ford","Hyundai","Opel","Peugeot","Lexus",
9454,"Female",30,"Daewoo","VW","Fiat","Dodge",,,,,,
9455,"Male",37,"VW","Ford","Toyota","Volvo","Opel","Hyundai","Peugeot","Honda",,
9456,"Male",33,"Toyota","Renault","Porsche","Daewoo","Fiat","Ford","Volvo","Dodge",,
9457,"Male",54,"VW","Daewoo",,,,,,,,
9458,"Female",48,"Volvo","VW","Ford","Dodge","Opel",,,,,
9459,"Female",32,"Porsche","Audi","BMW","VW",,,,,,
9460,"Female",27,"Ford","BMW","Peugeot","VW",,,,,,
9461,"Male",28,"VW","Lexus",,,,,,,,
9462,"Male",34,"Mercedes","Volvo","VW",,,,,,,
9463,"Male",36,"Lexus",,,,,,,,,
9464,"Male",44,"Toyota","Lexus","Opel",,,,,,,
9465,"Female",42,"Hyundai","Volvo","Renault","Daewoo",,,,,,
9466,"Male",50,"Volvo","Opel","VW","Lexus","Fiat",,,,,
9467,"Female",43,"Lexus","Hyundai","Honda",,,,,,,
9468,"Male",49,"Chrysler","Peugeot","VW","Porsche","Mercedes","Ford","Audi",,,
9469,"Male",,"Lexus","Ford","Fiat","Honda",,,,,,
9470,"Male",51,"Opel","Lexus",,,,,,,,
9471,"Female",27,"Porsche","VW",,,,,,,,
9472,"Female",42,"Mercedes","Daewoo","VW","Fiat",,,,,,
9473,"Male",53,"Dodge","Chrysler",,,,,,,,
9474,"Female",49,"Lexus","Audi","Daewoo",,,,,,,
9475,"Male",36,"BMW","Opel","Audi","VW","Daewoo","Lexus","Toyota","Mercedes","Fiat",
9476,"Male",52,"VW","Honda","BMW","Renault","Audi","Hyundai","Volvo",,,
9477,"Female",42,"Audi","Volvo","Peugeot",,,,,,,
9478,"Male",,"VW","Ford","BMW",,,,,,,
9479,"Male",53,"VW","Ford",,,,,,,,
9480,"Male",41,"BMW",,,,,,,,,
9481,"Male",35,"Renault","Honda",,,,,,,,
9482,"Male",51,"Daewoo","Opel","Dodge","Porsche",,,,,,
9483,"Male",,"Daewoo","Honda","Opel","Audi",,,,,,
9484,"Male",52,"VW",,,,,,,,,
9485,"Male",,"Porsche",,,,,,,,,
9486,"Female",32,"VW",,,,,,,,,
9487,"Female",34,"Lexus","Daewoo","Opel",,,,,,,
9488,"Male",,"Fiat","Peugeot",,,,,,,,
9489,"Male",38,"Daewoo","Mercedes","Honda",,,,,,,
9490,"Female",36,"BMW","Ford","Volvo","VW","Dodge","Lexus",,,,
9491,"Male",51,"Peugeot","VW","Toyota","BMW","Opel","Hyundai",,,,
9492,"Female",42,"Opel","Toyota",,,,,,,,
9493,"Male",43,"Dodge","Opel",,,,,,,,
9494,"Male",55,"Daewoo","Chrysler",,,,,,,,
9495,"Male",40,"VW","Opel",,,,,,,,
9496,"Male",26,"Audi","Opel","Porsche","Honda","Mercedes",,,,,
9497,"Female",41,"Porsche","Opel",,,,,,,,
9498,"Female",39,"Fiat","Audi","VW","Renault",,,,,,
9499,"Male",,"Honda","VW","BMW","Opel","Dodge","Peugeot","Toyota",,,
9500,"Female",42,"BMW","Honda","Chrysler","VW","Dodge",,,,,
9501,"Female",41,"Mercedes","VW","Audi","Renault","Lexus","Ford",,,,
9502,"Female",39,"Daewoo","Ford","Lexus","Hyundai","Mercedes","Fiat",,,,
9503,"Female",33,"Daewoo","Fiat",,,,,,,,
9504,,30,"Toyota","Renault","VW","Opel",,,,,,
9505,"Male",34,"Honda","Audi","Hyundai","Daewoo","Dodge","Renault",,,,
9506,"Female",34,"Dodge","Honda",,,,,,,,
9507,"Male",30,"Dodge","VW","Porsche","BMW","Lexus","Audi","Opel",,,
9508,"Male",41,"Renault","Peugeot","Ford",,,,,,,
9509,"Male",42,"Toyota","Dodge","Peugeot","Fiat","Opel","VW",,,,
9510,"Female",38,"BMW","VW","Audi",,,,,,,
9511,"Female",67,"Porsche","Audi","Fiat",,,,,,,
9512,"Female",56,"Renault","Ford","VW","Mercedes",,,,,,
9513,"Female",,"Ford","Daewoo","Porsche","Volvo","Dodge",,,,,
9514,"Male",34,"Porsche","BMW","Audi","Volvo","Opel",,,,,
9515,"Male",30,"Fiat","VW","Daewoo",,,,,,,
9516,"Male",40,"BMW","Volvo",,,,,,,,
9517,"Male",33,"Renault","Fiat","VW",,,,,,,
9518,"Male",34,"Porsche","Mercedes","Audi","Opel",,,,,,
9519,"Female",37,"VW","Ford",,,,,,,,
9520,"Male",,"Fiat","BMW","Ford",,,,,,,
9521,"Male",57,"Volvo","Dodge",,,,,,,,
9522,"Female",40,"VW","Honda","Mercedes",,,,,,,
9523,"Male",44,"Fiat","Honda","VW","Porsche",,,,,,
9524,"Male",49,"Audi","VW","Fiat","Toyota","Opel","Daewoo","Hyundai","Volvo",,
9525,"Male",37,"Volvo","Ford","Honda",,,,,,,
9526,"Female",39,"Peugeot","Toyota","VW",,,,,,,
9527,"Female",71,"Porsche","VW","Lexus","Dodge",,,,,,
9528,"Female",57,"VW","Dodge",,,,,,,,
9529,"Male",36,"Peugeot","Lexus","VW",,,,,,,
9530,"Male",37,"Dodge","Volvo","Daewoo","Lexus","VW",,,,,
9531,"Female",22,"Mercedes","Ford",,,,,,,,
9532,"Female",,"Fiat","Lexus","VW","BMW","Audi","Volvo","Peugeot","Hyundai",,
9533,"Male",37,"Fiat","Honda","Audi","Volvo",,,,,,
9534,"Female",32,"Fiat","VW","Ford","Daewoo","Volvo","Mercedes",,,,
9535,"Male",49,"Dodge","Honda","BMW",,,,,,,
9536,"Female",42,"Chrysler","Lexus","VW","Peugeot","Honda","Renault",,,,
9537,"Male",55,"Chrysler","BMW",,,,,,,,
9538,"Female",28,"Volvo","Daewoo","Opel","BMW","Audi","VW","Hyundai","Renault","Chrysler","Porsche"
9539,"Male",33,"Opel","Audi","Peugeot",,,,,,,
9540,"Male",37,"Fiat","Audi",,,,,,,,
9541,"Female",36,"Peugeot","Porsche","VW","Audi","Fiat","Daewoo",,,,
9542,"Male",25,"Renault","Opel","Audi",,,,,,,
9543,"Female",39,"Honda","Peugeot","BMW","Hyundai","VW","Lexus","Toyota","Fiat",,
9544,"Male",41,"BMW","Opel","Lexus","Dodge","Fiat",,,,,
9545,"Male",36,"BMW","Dodge","VW","Audi",,,,,,
9546,"Male",36,"Dodge","Opel","VW",,,,,,,
9547,"Male",38,"Opel","Fiat","Audi","VW",,,,,,
9548,"Female",42,"Hyundai","Lexus","Daewoo",,,,,,,
9549,"Male",49,"Fiat","Hyundai","BMW","Daewoo","Mercedes","VW","Chrysler",,,
9550,"Female",42,"VW","BMW","Ford","Renault",,,,,,
9551,"Female",40,"Audi","Porsche","Honda","Dodge","Opel","Fiat","Daewoo",,,
9552,"Female",41,"Opel",,,,,,,,,
9553,"Male",26,"Renault","Volvo","VW",,,,,,,
9554,"Female",48,"VW","Dodge","Mercedes","BMW",,,,,,
9555,"Male",25,"Dodge","Renault",,,,,,,,
9556,"Female",27,"Ford","Honda","VW","Porsche","BMW","Audi",,,,
9557,"Male",56,"BMW","Honda",,,,,,,,
9558,"Female",41,"Fiat","VW",,,,,,,,
9559,"Female",48,"BMW","Mercedes",,,,,,,,
9560,"Male",26,"Mercedes","BMW","Chrysler","Toyota","Fiat",,,,,
9561,"Female",36,"Volvo","VW","Audi","Fiat","Opel","BMW",,,,
9562,"Male",41,"VW","BMW",,,,,,,,
9563,"Male",32,"VW","Toyota","Peugeot","Lexus",,,,,,
9564,"Male",42,"Opel",,,,,,,,,
9565,"Male",50,"Honda","Ford","Daewoo","Volvo",,,,,,
9566,"Male",33,"BMW","Toyota","VW","Audi","Lexus","Opel","Chrysler",,,
9567,"Male",52,"Daewoo","Mercedes",,,,,,,,
9568,"Male",39,"Ford","Mercedes","Hyundai","Chrysler","BMW","VW","Daewoo","Dodge",,
9569,"Female",46,"Ford","Toyota","Fiat","Opel","Volvo","Chrysler",,,,
9570,"Female",55,"Ford","Volvo",,,,,,,,
9571,"Male",,"Toyota","Fiat",,,,,,,,
9572,"Male",32,"Honda","Toyota","Chrysler","Peugeot","BMW",,,,,
9573,"Male",42,"Toyota","VW","BMW",,,,,,,
9574,"Male",29,"Volvo","BMW","Ford","Toyota","Opel","Fiat",,,,
9575,"Male",58,"Daewoo","Ford","VW",,,,,,,
9576,"Female",55,"Audi","Opel","Mercedes","Hyundai","VW","BMW","Honda","Fiat","Lexus","Daewoo"
9577,"Male",58,"Daewoo",,,,,,,,,
9578,"Male",51,"Audi","Daewoo","Volvo","Honda","BMW",,,,,
9579,"Female",29,"Opel","Fiat","BMW","VW",,,,,,
9580,"Male",41,"Opel","VW","Dodge","Audi",,,,,,
9581,"Male",35,"Volvo","Audi","Mercedes","Fiat",,,,,,
9582,"Female",51,"Peugeot","Ford","Volvo","VW","Porsche",,,,,
9583,"Male",31,"Toyota","Ford","Fiat","Opel",,,,,,
9584,"Male",50,"VW","BMW","Mercedes",,,,,,,
9585,"Male",49,"VW",,,,,,,,,
9586,"Female",37,"Mercedes","VW","Opel","Toyota","Peugeot","Daewoo","BMW",,,
9587,"Male",57,"Mercedes","Toyota",,,,,,,,
9588,"Male",,"Daewoo","Opel","VW",,,,,,,
9589,"Male",39,"BMW","VW",,,,,,,,
9590,"Male",23,"VW",,,,,,,,,
9591,"Male",,"Audi","Ford",,,,,,,,
9592,"Male",40,"BMW","Audi","Honda","Peugeot",,,,,,
9593,"Male",37,"Fiat",,,,,,,,,
9594,"Female",49,"Peugeot","Porsche","Lexus","Ford","Daewoo","VW",,,,
9595,"Male",31,"VW","Dodge","Audi","Opel","Fiat","Renault",,,,
9596,"Male",25,"VW","Mercedes","Dodge",,,,,,,
9597,"Female",43,"Audi","Mercedes","Ford","Dodge","Honda",,,,,
9598,"Male",42,"Toyota","Hyundai",,,,,,,,
9599,"Male",33,"Audi","VW","Honda","Lexus",,,,,,
9600,"Male",41,"Porsche","Toyota","BMW","Dodge","Renault",,,,,
9601,"Female",25,"VW","Fiat","Honda","Toyota","Peugeot","Audi",,,,
9602,"Female",47,"Volvo","Lexus",,,,,,,,
9603,"Male",55,"Ford","BMW",,,,,,,,
9604,"Female",31,"BMW","Volvo",,,,,,,,
9605,"Female",34,"Fiat","VW","Honda","Toyota",,,,,,
9606,"Male",40,"Volvo",,,,,,,,,
9607,"Female",24,"Opel","Chrysler",,,,,,,,
9608,"Male",37,"Honda","BMW","Chrysler","Opel",,,,,,
9609,"Female",40,"Lexus","Porsche","Honda","Toyota","BMW","Daewoo",,,,
9610,"Male",47,"Ford","Hyundai","Volvo",,,,,,,
9611,"Male",27,"Volvo","Renault",,,,,,,,
9612,"Male",28,"Mercedes","VW","Audi","Dodge","BMW","Opel",,,,
9613,"Female",46,"BMW","Porsche",,,,,,,,
9614,"Male",60,"Dodge","Audi","BMW","VW","Peugeot","Toyota","Opel","Volvo",,
9615,"Male",50,"Porsche","VW","Opel","Ford",,,,,,
9616,"Female",33,"VW","Porsche","Peugeot","BMW","Ford","Hyundai","Lexus",,,
9617,"Female",39,"Mercedes","Fiat","Dodge","VW",,,,,,
9618,"Male",,"Ford","VW","Toyota","BMW","Volvo",,,,,
9619,"Male",28,"VW","Dodge","Fiat","Daewoo","BMW","Lexus","Renault","Volvo","Honda",
9620,"Female",34,"Toyota","Lexus","Honda","Peugeot","Opel",,,,,
9621,"Female",32,"Chrysler","BMW","Audi","Porsche","VW","Dodge",,,,
9622,"Male",47,"Audi","VW","Renault","Ford",,,,,,
9623,"Male",,"Toyota","VW","BMW",,,,,,,
9624,"Male",53,"Mercedes","Volvo","Honda","Opel",,,,,,
9625,"Male",,"VW","Chrysler","Audi","Opel","Toyota",,,,,
9626,"Male",22,"BMW","Audi","Toyota",,,,,,,
9627,,,"VW","BMW","Toyota","Renault",,,,,,
9628,"Female",43,"Porsche","VW",,,,,,,,
9629,"Female",59,"Mercedes","Daewoo",,,,,,,,
9630,"Male",46,"Fiat","BMW","Mercedes","Audi",,,,,,
9631,"Male",30,"BMW","Audi","Chrysler","VW",,,,,,
9632,"Male",,"VW","Fiat","Mercedes",,,,,,,
9633,"Female",28,"BMW","Audi","VW","Fiat","Toyota","Honda",,,,
9634,"Male",47,"BMW","Mercedes","Audi","Dodge","Hyundai",,,,,
9635,"Female",41,"Ford","Porsche","BMW","Opel","Volvo","Toyota","Audi","Dodge",,
9636,"Male",37,"Chrysler","Volvo","Dodge","BMW","Audi","Lexus","Hyundai",,,
9637,"Female",47,"Peugeot","VW","Audi","Hyundai","Opel",,,,,
9638,"Male",45,"BMW","Audi",,,,,,,,
9639,"Male",49,"Lexus","VW","BMW","Fiat",,,,,,
9640,"Male",44,"Renault","Mercedes","Toyota","Lexus",,,,,,
9641,"Male",38,"Dodge","Mercedes","VW","Honda","Porsche","Opel",,,,
9642,"Female",55,"VW","Toyota",,,,,,,,
9643,"Female",46,"Lexus","Fiat",,,,,,,,
9644,"Female",53,"Daewoo","Volvo","Ford","Opel","Toyota",,,,,
9645,"Male",18,"VW","Opel","Dodge",,,,,,,
9646,"Male",,"Lexus","Peugeot","BMW",,,,,,,
9647,"Male",39,"Toyota","Dodge","Renault",,,,,,,
9648,"Female",29,"Ford","Honda","Fiat","Daewoo","Toyota",,,,,
9649,"Female",22,"Honda","Opel","Daewoo","Fiat",,,,,,
9650,"Male",62,"BMW","Toyota","Renault","Daewoo","Fiat","Honda",,,,
9651,"Female",34,"BMW",,,,,,,,,
9652,"Female",42,"Volvo","Lexus","Chrysler","BMW","VW","Renault",,,,
9653,"Female",51,"Honda","Opel","Audi","Daewoo","VW","Lexus","Peugeot",,,
9654,"Male",52,"Volvo","Peugeot","Toyota","Ford","Renault","Audi",,,,
9655,"Male",47,"Audi",,,,,,,,,
9656,"Male",18,"Fiat","VW","Audi","Ford","Toyota","BMW",,,,
9657,"Male",34,"Lexus","Volvo",,,,,,,,
9658,"Male",51,"VW","Opel",,,,,,,,
9659,"Female",44,"Renault","VW","Audi","BMW","Volvo",,,,,
9660,"Female",46,"Chrysler","Fiat","BMW","Audi","Honda","VW","Volvo",,,
9661,"Male",,"Peugeot","BMW","Dodge",,,,,,,
9662,"Male",36,"Audi","Toyota","Lexus","Dodge","Daewoo",,,,,
9663,"Male",42,"Mercedes","Dodge","VW","Renault","Toyota",,,,,
9664,"Female",32,"Toyota","Lexus","Renault","Audi","Hyundai","VW",,,,
9665,"Female",46,"BMW","Mercedes","Volvo","VW","Chrysler",,,,,
9666,"Male",22,"Opel","BMW","Dodge",,,,,,,
9667,"Male",40,"Volvo","Toyota",,,,,,,,
9668,"Female",36,"Dodge","Porsche","Audi",,,,,,,
9669,"Male",51,"Audi","BMW","Porsche","Hyundai",,,,,,
9670,"Female",50,"Peugeot","Ford","Lexus","Volvo","VW","Mercedes","Renault","Opel",,
9671,"Male",44,"Hyundai","Ford",,,,,,,,
9672,"Male",33,"Porsche","Dodge",,,,,,,,
9673,"Female",43,"VW","Mercedes",,,,,,,,
9674,"Female",40,"Ford","Fiat","Mercedes","Dodge","Chrysler","Opel",,,,
9675,"Male",26,"Fiat","Audi",,,,,,,,
9676,"Male",46,"Mercedes","Audi",,,,,,,,
9677,"Male",45,"Opel","BMW","Renault","VW","Chrysler","Toyota",,,,
9678,"Female",50,"Opel","Audi","VW","BMW",,,,,,
9679,"Male",33,"Renault","Mercedes","Daewoo","VW",,,,,,
9680,"Male",34,"Hyundai","Porsche",,,,,,,,
9681,"Male",41,"Opel","Ford",,,,,,,,
9682,"Male",42,"Chrysler","Ford","VW","Honda","Mercedes","Dodge",,,,
9683,"Female",46,"Ford","VW","Daewoo","Chrysler","BMW",,,,,
9684,"Male",38,"Renault","Mercedes","Porsche",,,,,,,
9685,"Female",43,"Toyota","Dodge","Lexus","VW","Hyundai","Peugeot","Audi","Mercedes",,
9686,"Male",37,"Opel","Fiat","Daewoo","VW","Volvo","Toyota",,,,
9687,"Female",49,"VW","BMW","Mercedes",,,,,,,
9688,"Male",49,"Lexus","Dodge","BMW","Ford",,,,,,
9689,"Female",35,"Audi","VW","Ford","Hyundai","Peugeot",,,,,
9690,"Female",18,"Volvo","Honda",,,,,,,,
9691,"Female",43,"BMW","Honda","Peugeot",,,,,,,
9692,"Male",,"Volvo","Fiat","Daewoo",,,,,,,
9693,"Male",30,"Volvo","VW","Honda","Audi","Opel",,,,,
9694,"Male",43,"BMW","Peugeot",,,,,,,,
9695,"Female",35,"Lexus","Volvo","Dodge","Mercedes",,,,,,
9696,"Male",39,"Volvo",,,,,,,,,
9697,"Female",52,"Renault","BMW","Dodge","Daewoo","VW",,,,,
9698,"Male",45,"Chrysler","BMW","Daewoo","Peugeot","Fiat","VW","Honda",,,
9699,"Male",38,"Chrysler","Honda",,,,,,,,
9700,"Male",,"Daewoo","Peugeot","Toyota","Audi","Ford","Honda",,,,
9701,"Male",50,"Lexus","Audi","VW","Daewoo","BMW",,,,,
9702,"Male",54,"BMW","VW","Renault","Daewoo","Hyundai","Ford",,,,
9703,"Male",35,"VW","Dodge","Porsche",,,,,,,
9704,"Female",32,"Toyota","Volvo",,,,,,,,
9705,"Male",54,"Honda","Opel",,,,,,,,
9706,"Male",,"Fiat","Volvo","Peugeot","Dodge","Toyota","Porsche","Honda",,,
9707,"Female",52,"Honda","VW","Dodge",,,,,,,
9708,"Female",,"VW","Fiat","Toyota","Porsche",,,,,,
9709,"Female",52,"Fiat","VW","BMW",,,,,,,
9710,"Male",45,"VW","Porsche","Opel","Fiat",,,,,,
9711,"Female",25,"BMW","Audi","Ford","Fiat",,,,,,
9712,"Female",48,"Peugeot",,,,,,,,,
9713,,38,"Fiat","Honda",,,,,,,,
9714,"Male",49,"Audi","Daewoo","BMW","Honda","Fiat",,,,,
9715,"Male",41,"BMW","Dodge",,,,,,,,
9716,"Male",37,"Honda","VW","Renault",,,,,,,
9717,"Female",,"Dodge","Toyota",,,,,,,,
9718,"Male",57,"BMW",,,,,,,,,
9719,"Male",21,"Daewoo","Ford","Fiat","Audi",,,,,,
9720,"Female",,"Lexus","BMW","Ford","Audi","Dodge","Renault",,,,
9721,"Male",45,"Toyota","Peugeot","Ford",,,,,,,
9722,"Female",49,"Honda","Peugeot","Lexus","Renault","Fiat","Audi","Ford",,,
9723,"Female",49,"Renault","Lexus","Toyota","VW",,,,,,
9724,"Male",58,"VW","Honda",,,,,,,,
9725,"Female",38,"VW","Ford","Honda","Lexus",,,,,,
9726,"Male",41,"Dodge","Volvo","Porsche","Renault",,,,,,
9727,"Male",35,"Fiat","Toyota","Mercedes","VW",,,,,,
9728,"Male",29,"Honda","Fiat",,,,,,,,
9729,"Male",34,"Audi","Hyundai","Mercedes","Toyota","Porsche","Opel","VW",,,
9730,"Male",45,"Ford","Opel",,,,,,,,
9731,"Male",23,"Dodge",,,,,,,,,
9732,"Female",27,"Renault","Hyundai",,,,,,,,
9733,"Female",30,"Toyota","Hyundai",,,,,,,,
9734,"Female",31,"Chrysler",,,,,,,,,
9735,"Female",27,"VW","BMW",,,,,,,,
9736,"Female",29,"Opel","Peugeot","Toyota",,,,,,,
9737,"Male",34,"Renault","Daewoo","Mercedes","VW","Volvo",,,,,
9738,"Male",30,"Lexus","Ford",,,,,,,,
9739,"Male",29,"Opel","Fiat","BMW","Toyota",,,,,,
9740,"Male",23,"Toyota","Daewoo","Volvo",,,,,,,
9741,"Male",18,"Opel","VW","BMW","Porsche","Audi",,,,,
9742,"Female",50,"BMW","Daewoo","Hyundai",,,,,,,
9743,"Female",24,"Daewoo","Volvo",,,,,,,,
9744,"Female",42,"Fiat","Toyota","Hyundai","Daewoo",,,,,,
9745,"Male",68,"Ford","Opel","Honda",,,,,,,
9746,"Female",35,"Lexus","Honda","BMW","Opel","VW","Audi","Hyundai","Peugeot",,
9747,"Male",46,"Renault","Volvo","Audi","Daewoo","Dodge","Opel","Hyundai","Fiat",,
9748,"Male",35,"Audi","Toyota","Fiat",,,,,,,
9749,"Male",40,"Hyundai","Dodge","BMW",,,,,,,
9750,"Male",20,"Porsche","Volvo","Audi","Ford","Opel",,,,,
9751,"Male",25,"Dodge","VW",,,,,,,,
9752,"Male",49,"Fiat","Porsche",,,,,,,,
9753,"Male",59,"Hyundai","Daewoo","Fiat","Mercedes","VW","Honda","Renault","Peugeot",,
9754,,44,"Hyundai","Opel","Daewoo","Porsche","Dodge",,,,,
9755,"Male",26,"Peugeot","Lexus","Honda","VW",,,,,,
9756,"Male",36,"Fiat","Ford","VW","Audi","Dodge","BMW",,,,
9757,"Male",44,"Ford","Dodge","Daewoo","VW",,,,,,
9758,"Male",42,"Audi","Peugeot","Honda","Lexus",,,,,,
9759,"Female",33,"Daewoo","Fiat","BMW",,,,,,,
9760,"Female",42,"Lexus",,,,,,,,,
9761,"Male",18,"Daewoo","Porsche","Lexus","Opel","BMW","Dodge",,,,
9762,"Male",48,"Renault","Ford","BMW",,,,,,,
9763,"Female",45,"BMW","VW","Fiat","Chrysler","Honda","Ford",,,,
9764,"Female",35,"Dodge","Chrysler","VW",,,,,,,
9765,"Female",39,"Opel","Audi","VW","Chrysler","Daewoo",,,,,
9766,"Male",49,"Porsche","Chrysler","BMW",,,,,,,
9767,,33,"BMW","Audi","Porsche",,,,,,,
9768,"Male",36,"Toyota","Porsche","Honda","VW","Audi",,,,,
9769,"Female",32,"Honda",,,,,,,,,
9770,"Male",56,"Lexus","Porsche",,,,,,,,
9771,"Female",26,"VW","Fiat","BMW","Peugeot","Daewoo",,,,,
9772,"Male",32,"Fiat","BMW","Toyota",,,,,,,
9773,"Female",34,"Opel","Mercedes","BMW",,,,,,,
9774,"Female",31,"VW","Hyundai","Volvo","Fiat","Dodge",,,,,
9775,"Male",41,"Mercedes",,,,,,,,,
9776,"Male",39,"Ford","Chrysler",,,,,,,,
9777,"Female",38,"Chrysler","Mercedes","Lexus",,,,,,,
9778,"Male",32,"Opel","BMW","Daewoo","Volvo","Lexus","Renault","Honda","Audi",,
9779,"Female",35,"Fiat","BMW","VW",,,,,,,
9780,"Male",42,"Lexus","Chrysler","Audi","Fiat",,,,,,
9781,"Male",31,"Audi","Ford",,,,,,,,
9782,"Female",,"BMW","Porsche","Volvo","Opel","Toyota",,,,,
9783,"Male",18,"Hyundai","BMW","Lexus","Honda","Porsche","Chrysler",,,,
9784,"Female",27,"Mercedes","VW","Daewoo","Volvo",,,,,,
9785,"Male",36,"Hyundai","Mercedes","Ford","Audi","Toyota",,,,,
9786,"Male",40,"VW","Toyota","Mercedes",,,,,,,
9787,"Female",23,"Fiat","Ford","Volvo","BMW",,,,,,
9788,"Male",53,"Lexus","Opel","Peugeot","BMW","Porsche","Ford","Renault",,,
9789,"Male",33,"BMW","Toyota","Lexus","VW","Opel",,,,,
9790,"Female",57,"Opel","VW","Volvo","Chrysler","Daewoo","Honda","Lexus","Porsche","BMW",
9791,"Male",43,"BMW","Toyota","Audi","Ford","Opel",,,,,
9792,"Male",28,"Opel","Fiat","VW","BMW","Daewoo","Chrysler",,,,
9793,"Male",41,"Hyundai","Fiat","Honda","BMW",,,,,,
9794,"Female",,"VW",,,,,,,,,
9795,"Female",43,"Ford",,,,,,,,,
9796,"Male",27,"Dodge","VW",,,,,,,,
9797,"Male",,"Opel","Daewoo","Ford","Fiat","VW","Renault","Honda",,,
9798,"Female",48,"Ford","VW",,,,,,,,
9799,"Female",55,"Chrysler","Toyota","Daewoo","VW","Dodge","Peugeot",,,,
9800,"Male",47,"Hyundai","Daewoo",,,,,,,,
9801,"Male",24,"Fiat","BMW","Peugeot",,,,,,,
9802,"Male",36,"Opel","Dodge",,,,,,,,
9803,"Male",,"Opel",,,,,,,,,
9804,"Male",47,"VW","Lexus","Ford","Porsche",,,,,,
9805,"Male",46,"Volvo","BMW","VW","Lexus","Daewoo","Fiat","Ford","Porsche",,
9806,"Male",50,"Honda","Peugeot","BMW","Dodge",,,,,,
9807,"Male",39,"Fiat","Toyota","Audi","Porsche","VW","Opel","BMW",,,
9808,"Male",32,"Dodge","Lexus","VW","Audi","Peugeot",,,,,
9809,"Male",38,"VW","Toyota","Dodge","Peugeot",,,,,,
9810,"Male",,"Honda","Ford","Renault","Fiat",,,,,,
9811,"Male",39,"Peugeot","Renault",,,,,,,,
9812,"Female",,"Ford","Opel","Audi","Lexus","Honda",,,,,
9813,"Male",49,"Toyota","Volvo","Renault","Opel",,,,,,
9814,"Female",39,"Opel","VW","Hyundai","Ford","Fiat",,,,,
9815,"Female",,"Opel","Volvo","Fiat",,,,,,,
9816,"Female",28,"Fiat","Audi","Opel","Hyundai","Volvo",,,,,
9817,"Male",52,"Volvo","Daewoo","Opel","Toyota",,,,,,
9818,"Female",41,"Audi","Ford","VW","Honda","Lexus","Opel",,,,
9819,"Male",37,"Honda","Fiat","BMW","Hyundai","Audi","Chrysler",,,,
9820,"Male",32,"Peugeot","Opel","Volvo","Toyota","Hyundai","Dodge","Porsche","Lexus","Audi",
9821,"Male",,"Lexus",,,,,,,,,
9822,"Male",32,"BMW","Toyota","Volvo","Fiat",,,,,,
9823,"Female",42,"Daewoo","Porsche","Hyundai","BMW","Audi",,,,,
9824,"Male",41,"Ford","Peugeot","Lexus","Opel",,,,,,
9825,"Male",42,"Fiat","VW","Audi","Mercedes",,,,,,
9826,"Female",44,"Volvo","Honda",,,,,,,,
9827,"Male",24,"Mercedes","Audi","VW","Chrysler","Opel",,,,,
9828,"Female",,"Hyundai","VW","Peugeot","Lexus","Mercedes",,,,,
9829,"Female",41,"Opel",,,,,,,,,
9830,"Male",28,"Opel","Peugeot","Volvo","VW","Mercedes","Fiat",,,,
9831,"Female",37,"Fiat","BMW","Daewoo","Ford","Volvo","Honda","Dodge","Hyundai",,
9832,"Male",29,"Peugeot","Mercedes",,,,,,,,
9833,"Male",43,"Lexus","Audi","Toyota","Renault","Honda","Porsche","Fiat",,,
9834,"Female",46,"Daewoo","VW","Porsche",,,,,,,
9835,"Male",45,"Daewoo","Mercedes","Audi",,,,,,,
9836,"Male",51,"Honda","Lexus",,,,,,,,
9837,"Female",32,"Peugeot","Renault","Chrysler","Volvo","Mercedes",,,,,
9838,"Male",22,"BMW","Opel","VW","Audi",,,,,,
